,Date,Open,High,Low,Close,Adj Close,Volume
1089,2015-08-21,27.795,27.99,27.5,27.889999,27.889999,8140.0
1090,2015-08-24,27.299999,27.902,27.110001,27.149,27.149,18950.0
1091,2015-08-25,27.778999,27.790001,26.110001,26.518,26.518,27080.0
1092,2015-08-26,26.75,26.84,26.309999,26.549999,26.549999,11990.0
1093,2015-08-27,27.0,27.6,27.0,27.299,27.299,12850.0
1094,2015-08-28,26.999001,27.697001,26.98,27.264,27.264,12120.0
1095,2015-08-31,27.000999,27.68,27.000999,27.6,27.6,9320.0
1096,2015-09-01,27.1,27.940001,27.1,27.9,27.9,435580.0
1097,2015-09-02,27.25,27.9,27.204,27.549999,27.549999,7810.0
1098,2015-09-03,27.799,27.799,27.219999,27.299999,27.299999,13050.0
1099,2015-09-04,27.299999,27.495001,26.899,27.200001,27.200001,11610.0
1100,2015-09-07,27.799999,27.799999,27.049999,27.497999,27.497999,15370.0
1101,2015-09-08,27.549999,27.950001,26.6,27.0,27.0,15930.0
1102,2015-09-09,27.475,27.6,27.197001,27.499001,27.499001,62810.0
1103,2015-09-10,27.888,28.424999,27.150999,27.783001,27.783001,20710.0
1104,2015-09-11,27.948999,28.200001,27.650999,28.200001,28.200001,7860.0
1105,2015-09-14,28.299999,28.5,27.65,27.802,27.802,10790.0
1106,2015-09-15,27.999001,28.620001,27.999001,28.5,28.5,10200.0
1107,2015-09-16,28.795,28.796,28.101,28.5,28.5,5150.0
1108,2015-09-18,28.549999,28.99,28.549999,28.849001,28.849001,7050.0
1109,2015-09-21,28.549999,29.459999,28.103001,28.799,28.799,16570.0
1110,2015-09-22,28.799999,29.4,28.200001,28.200001,28.200001,11270.0
1111,2015-09-23,28.799999,29.0,28.061001,28.896,28.896,4650.0
1112,2015-09-24,28.5,29.1,27.23,28.98,28.98,21110.0
1113,2015-09-28,28.799,29.099001,28.400999,28.834,28.834,16530.0
1114,2015-09-29,28.26,28.879999,27.802999,28.875,28.875,5120.0
1115,2015-09-30,28.299999,28.798,27.836,28.281,28.281,4250.0
1116,2015-10-01,28.598,28.598,28.201,28.499001,28.499001,5490.0
1117,2015-10-05,28.999001,28.999001,28.35,28.575001,28.575001,9870.0
1118,2015-10-06,28.6,28.790001,28.201,28.386999,28.386999,8000.0
1119,2015-10-07,28.799,28.799,28.391001,28.496,28.496,13820.0
1120,2015-10-08,28.799,29.349001,28.216,28.302,28.302,6010.0
1121,2015-10-09,28.799,28.799,28.4,28.4,28.4,3700.0
1122,2015-10-12,28.799,29.099001,28.205999,28.417999,28.417999,7940.0
1123,2015-10-13,29.1,29.1,28.223,28.489,28.489,6820.0
1124,2015-10-14,28.299999,29.0,28.299999,28.4,28.4,4510.0
1125,2015-10-15,28.799999,28.899,28.305,28.478001,28.478001,6530.0
1126,2015-10-16,28.799999,28.999001,28.299999,28.5,28.5,5000.0
1127,2015-10-19,28.605,29.200001,28.201,28.395,28.395,11150.0
1128,2015-10-20,28.5,28.6,28.35,28.497,28.497,3750.0
1129,2015-10-21,28.677,28.677,28.5,28.5,28.5,2860.0
1130,2015-10-23,28.495001,28.995001,28.299999,28.5,28.5,18420.0
1131,2015-10-26,28.6,29.396,28.301001,29.309999,29.309999,28480.0
1132,2015-10-27,29.200001,29.799999,28.721001,29.483,29.483,18620.0
1133,2015-10-28,29.0,29.497999,28.601,28.867001,28.867001,10170.0
1134,2015-10-29,29.98,30.0,28.326,29.867001,29.867001,31840.0
1135,2015-10-30,29.799999,30.5,29.799999,30.271,30.271,11480.0
1136,2015-11-02,30.539,31.004999,30.298,30.313,30.313,12730.0
1137,2015-11-03,30.4,30.969999,30.030001,30.184,30.184,16030.0
1138,2015-11-04,30.190001,30.5,29.701,30.195,30.195,19560.0
1139,2015-11-05,30.632999,30.632999,30.1,30.233999,30.233999,8630.0
1140,2015-11-06,30.698999,30.698999,30.299999,30.485001,30.485001,7030.0
1141,2015-11-09,30.969999,32.5,30.249001,30.768,30.768,18220.0
1142,2015-11-10,30.25,30.790001,30.0,30.318001,30.318001,12780.0
1143,2015-11-13,31.0,31.0,30.200001,30.721001,30.721001,31670.0
1144,2015-11-16,30.700001,30.700001,29.847,29.926001,29.926001,39320.0
1145,2015-11-17,30.0,30.499001,29.799999,29.978001,29.978001,10380.0
1146,2015-11-18,30.0,30.639999,29.799999,30.091999,30.091999,15760.0
1147,2015-11-19,30.5,30.5,29.5,29.749001,29.749001,13120.0
1148,2015-11-20,29.700001,30.327999,29.5,29.995001,29.995001,12210.0
1149,2015-11-23,30.499001,30.499001,29.889999,29.898001,29.898001,22220.0
1150,2015-11-24,30.1,30.364,29.915001,29.919001,29.919001,6730.0
1151,2015-11-26,30.339001,30.34,29.549,29.726,29.726,23950.0
1152,2015-11-27,30.15,30.183001,29.996,30.004,30.004,8380.0
1153,2015-11-30,30.01,30.399,29.926001,29.938999,29.938999,8320.0
1154,2015-12-01,30.4,30.4,29.813,29.952,29.952,21540.0
1155,2015-12-02,30.4,30.4,29.799999,29.938999,29.938999,15800.0
