Date, Open, High, Low, Close
08/15/14, 1.6686, 1.6692, 1.6686, 1.6692
08/14/14, 1.6689, 1.6689, 1.6686, 1.6686
08/13/14, 1.6812, 1.6812, 1.6689, 1.6689
08/12/14, 1.6786, 1.6812, 1.6786, 1.6812
08/11/14, 1.6775, 1.6786, 1.6775, 1.6786
08/08/14, 1.6833, 1.6833, 1.6775, 1.6775
08/07/14, 1.6852, 1.6852, 1.6833, 1.6833
08/06/14, 1.6887, 1.6887, 1.6852, 1.6852
08/05/14, 1.6864, 1.6887, 1.6864, 1.6887
08/04/14, 1.6824, 1.6864, 1.6824, 1.6864
08/01/14, 1.6885, 1.6885, 1.6824, 1.6824
07/31/14, 1.6914, 1.6914, 1.6885, 1.6885
07/30/14, 1.6945, 1.6945, 1.6914, 1.6914
07/29/14, 1.6983, 1.6983, 1.6945, 1.6945
07/28/14, 1.6978, 1.6983, 1.6978, 1.6983
07/25/14, 1.6986, 1.6986, 1.6978, 1.6978
07/24/14, 1.7045, 1.7045, 1.6986, 1.6986
07/23/14, 1.7065, 1.7065, 1.7045, 1.7045
07/22/14, 1.7076, 1.7076, 1.7065, 1.7065
07/21/14, 1.7086, 1.7086, 1.7076, 1.7076
07/18/14, 1.7102, 1.7102, 1.7086, 1.7086
07/17/14, 1.7138, 1.7138, 1.7102, 1.7102
07/16/14, 1.7145, 1.7145, 1.7138, 1.7138
07/15/14, 1.7085, 1.7145, 1.7085, 1.7145
07/14/14, 1.7113, 1.7113, 1.7085, 1.7085
07/11/14, 1.7131, 1.7131, 1.7113, 1.7113
07/10/14, 1.7159, 1.7159, 1.7131, 1.7131
07/09/14, 1.7131, 1.7159, 1.7131, 1.7159
07/08/14, 1.7129, 1.7131, 1.7129, 1.7131
07/07/14, 1.7161, 1.7161, 1.7129, 1.7129
07/04/14, 1.7155, 1.7161, 1.7155, 1.7161
07/03/14, 1.7166, 1.7166, 1.7155, 1.7155
07/02/14, 1.7152, 1.7166, 1.7152, 1.7166
07/01/14, 1.7107, 1.7152, 1.7107, 1.7152
06/30/14, 1.7034, 1.7107, 1.7034, 1.7107
06/27/14, 1.7027, 1.7034, 1.7027, 1.7034
06/26/14, 1.6984, 1.7027, 1.6984, 1.7027
06/25/14, 1.6986, 1.6986, 1.6984, 1.6984
06/24/14, 1.7026, 1.7026, 1.6986, 1.6986
06/23/14, 1.7013, 1.7026, 1.7013, 1.7026
06/20/14, 1.7040, 1.7040, 1.7013, 1.7013
06/19/14, 1.6994, 1.7040, 1.6994, 1.7040
06/18/14, 1.6965, 1.6994, 1.6965, 1.6994
06/17/14, 1.6985, 1.6985, 1.6965, 1.6965
06/16/14, 1.6966, 1.6985, 1.6966, 1.6985
06/13/14, 1.6927, 1.6966, 1.6927, 1.6966
06/12/14, 1.6787, 1.6927, 1.6787, 1.6927
06/11/14, 1.6758, 1.6787, 1.6758, 1.6787
06/10/14, 1.6804, 1.6804, 1.6758, 1.6758
06/09/14, 1.6804, 1.6804, 1.6804, 1.6804
06/06/14, 1.6821, 1.6821, 1.6804, 1.6804
06/05/14, 1.6739, 1.6821, 1.6739, 1.6821
06/04/14, 1.6749, 1.6749, 1.6739, 1.6739
06/03/14, 1.6746, 1.6749, 1.6746, 1.6749
06/02/14, 1.6757, 1.6757, 1.6746, 1.6746
05/30/14, 1.6718, 1.6757, 1.6718, 1.6757
05/29/14, 1.6711, 1.6718, 1.6711, 1.6718
05/28/14, 1.6809, 1.6809, 1.6711, 1.6711
05/27/14, 1.6844, 1.6844, 1.6809, 1.6809
05/26/14, 1.6833, 1.6844, 1.6833, 1.6844
05/23/14, 1.6871, 1.6871, 1.6833, 1.6833
05/22/14, 1.6901, 1.6901, 1.6871, 1.6871
05/21/14, 1.6841, 1.6901, 1.6841, 1.6901
05/20/14, 1.6813, 1.6841, 1.6813, 1.6841
05/19/14, 1.6813, 1.6813, 1.6813, 1.6813
05/16/14, 1.6791, 1.6813, 1.6791, 1.6813
05/15/14, 1.6767, 1.6791, 1.6767, 1.6791
05/14/14, 1.6825, 1.6825, 1.6767, 1.6767
05/13/14, 1.6868, 1.6868, 1.6825, 1.6825
05/12/14, 1.6851, 1.6868, 1.6851, 1.6868
05/09/14, 1.6933, 1.6933, 1.6851, 1.6851
05/08/14, 1.6953, 1.6953, 1.6933, 1.6933
05/07/14, 1.6975, 1.6975, 1.6953, 1.6953
05/06/14, 1.6867, 1.6975, 1.6867, 1.6975
05/05/14, 1.6873, 1.6873, 1.6867, 1.6867
05/02/14, 1.6893, 1.6893, 1.6873, 1.6873
05/01/14, 1.6873, 1.6893, 1.6873, 1.6893
04/30/14, 1.6827, 1.6873, 1.6827, 1.6873
04/29/14, 1.6809, 1.6827, 1.6809, 1.6827
04/28/14, 1.6802, 1.6809, 1.6802, 1.6809
04/25/14, 1.6804, 1.6804, 1.6802, 1.6802
04/24/14, 1.6783, 1.6804, 1.6783, 1.6804
04/23/14, 1.6825, 1.6825, 1.6783, 1.6783
04/22/14, 1.6792, 1.6825, 1.6792, 1.6825
04/21/14, 1.6792, 1.6792, 1.6792, 1.6792
04/18/14, 1.6795, 1.6795, 1.6792, 1.6792
04/17/14, 1.6797, 1.6797, 1.6795, 1.6795
04/16/14, 1.6729, 1.6797, 1.6729, 1.6797
04/15/14, 1.6728, 1.6729, 1.6728, 1.6729
04/14/14, 1.6732, 1.6732, 1.6728, 1.6728
04/11/14, 1.6784, 1.6784, 1.6732, 1.6732
04/10/14, 1.6793, 1.6793, 1.6784, 1.6784
04/09/14, 1.6748, 1.6793, 1.6748, 1.6793
04/08/14, 1.6605, 1.6748, 1.6605, 1.6748
04/07/14, 1.6577, 1.6605, 1.6577, 1.6605
04/04/14, 1.6598, 1.6598, 1.6577, 1.6577
04/03/14, 1.6626, 1.6626, 1.6598, 1.6598
04/02/14, 1.6630, 1.6630, 1.6626, 1.6626
04/01/14, 1.6663, 1.6663, 1.6630, 1.6630
03/31/14, 1.6640, 1.6663, 1.6640, 1.6663
03/28/14, 1.6611, 1.6640, 1.6611, 1.6640
03/27/14, 1.6583, 1.6611, 1.6583, 1.6611
03/26/14, 1.6529, 1.6583, 1.6529, 1.6583
03/25/14, 1.6500, 1.6529, 1.6500, 1.6529
03/24/14, 1.6487, 1.6500, 1.6487, 1.6500
03/21/14, 1.6504, 1.6504, 1.6487, 1.6487
03/20/14, 1.6540, 1.6540, 1.6504, 1.6504
03/19/14, 1.6591, 1.6591, 1.6540, 1.6540
03/18/14, 1.6638, 1.6638, 1.6591, 1.6591
03/17/14, 1.6647, 1.6647, 1.6638, 1.6638
03/14/14, 1.6624, 1.6647, 1.6624, 1.6647
03/13/14, 1.6618, 1.6624, 1.6618, 1.6624
03/12/14, 1.6617, 1.6618, 1.6617, 1.6618
03/11/14, 1.6646, 1.6646, 1.6617, 1.6617
03/10/14, 1.6717, 1.6717, 1.6646, 1.6646
03/07/14, 1.6741, 1.6741, 1.6717, 1.6717
03/06/14, 1.6722, 1.6741, 1.6722, 1.6741
03/05/14, 1.6663, 1.6722, 1.6663, 1.6722
03/04/14, 1.6667, 1.6667, 1.6663, 1.6663
03/03/14, 1.6743, 1.6743, 1.6667, 1.6667
02/28/14, 1.6688, 1.6743, 1.6688, 1.6743
02/27/14, 1.6672, 1.6688, 1.6672, 1.6688
02/26/14, 1.6683, 1.6683, 1.6672, 1.6672
02/25/14, 1.6656, 1.6683, 1.6656, 1.6683
02/24/14, 1.6619, 1.6656, 1.6619, 1.6656
02/21/14, 1.6652, 1.6652, 1.6619, 1.6619
02/20/14, 1.6680, 1.6680, 1.6652, 1.6652
02/19/14, 1.6683, 1.6683, 1.6680, 1.6680
02/18/14, 1.6715, 1.6715, 1.6683, 1.6683
02/17/14, 1.6748, 1.6748, 1.6715, 1.6715
02/14/14, 1.6660, 1.6748, 1.6660, 1.6748
02/13/14, 1.6596, 1.6660, 1.6596, 1.6660
02/12/14, 1.6450, 1.6596, 1.6450, 1.6596
02/11/14, 1.6404, 1.6450, 1.6404, 1.6450
02/10/14, 1.6409, 1.6409, 1.6404, 1.6404
02/07/14, 1.6321, 1.6409, 1.6321, 1.6409
02/06/14, 1.6309, 1.6321, 1.6309, 1.6321
02/05/14, 1.6324, 1.6324, 1.6309, 1.6309
02/04/14, 1.6306, 1.6324, 1.6306, 1.6324
02/03/14, 1.6439, 1.6439, 1.6306, 1.6306
01/31/14, 1.6484, 1.6484, 1.6439, 1.6439
01/30/14, 1.6564, 1.6564, 1.6484, 1.6484
01/29/14, 1.6580, 1.6580, 1.6564, 1.6564
01/28/14, 1.6585, 1.6585, 1.6580, 1.6580
01/27/14, 1.6484, 1.6585, 1.6484, 1.6585
01/24/14, 1.6639, 1.6639, 1.6484, 1.6484
01/23/14, 1.6575, 1.6639, 1.6575, 1.6639
01/22/14, 1.6478, 1.6575, 1.6478, 1.6575
01/21/14, 1.6429, 1.6478, 1.6429, 1.6478
01/20/14, 1.6425, 1.6429, 1.6425, 1.6429
01/17/14, 1.6355, 1.6425, 1.6355, 1.6425
01/16/14, 1.6373, 1.6373, 1.6355, 1.6355
01/15/14, 1.6441, 1.6441, 1.6373, 1.6373
01/14/14, 1.6387, 1.6441, 1.6387, 1.6441
01/13/14, 1.6483, 1.6483, 1.6387, 1.6387
01/10/14, 1.6482, 1.6483, 1.6482, 1.6483
01/09/14, 1.6449, 1.6482, 1.6449, 1.6482
01/08/14, 1.6402, 1.6449, 1.6402, 1.6449
01/07/14, 1.6406, 1.6406, 1.6402, 1.6402
01/06/14, 1.6419, 1.6419, 1.6406, 1.6406
01/03/14, 1.6454, 1.6454, 1.6419, 1.6419
01/02/14, 1.6567, 1.6567, 1.6454, 1.6454
01/01/14, 1.6560, 1.6567, 1.6560, 1.6567
12/31/13, 1.6501, 1.6560, 1.6501, 1.6560
12/30/13, 1.6477, 1.6501, 1.6477, 1.6501
12/27/13, 1.6413, 1.6477, 1.6413, 1.6477
12/26/13, 1.6352, 1.6413, 1.6352, 1.6413
12/25/13, 1.6366, 1.6366, 1.6352, 1.6352
12/24/13, 1.6357, 1.6366, 1.6357, 1.6366
12/23/13, 1.6337, 1.6357, 1.6337, 1.6357
12/20/13, 1.6373, 1.6373, 1.6337, 1.6337
12/19/13, 1.6392, 1.6392, 1.6373, 1.6373
12/18/13, 1.6264, 1.6392, 1.6264, 1.6392
12/17/13, 1.6299, 1.6299, 1.6264, 1.6264
12/16/13, 1.6300, 1.6300, 1.6299, 1.6299
12/13/13, 1.6352, 1.6352, 1.6300, 1.6300
12/12/13, 1.6378, 1.6378, 1.6352, 1.6352
12/11/13, 1.6446, 1.6446, 1.6378, 1.6378
12/10/13, 1.6429, 1.6446, 1.6429, 1.6446
12/09/13, 1.6349, 1.6429, 1.6349, 1.6429
12/06/13, 1.6337, 1.6349, 1.6337, 1.6349
12/05/13, 1.6383, 1.6383, 1.6337, 1.6337
12/04/13, 1.6392, 1.6392, 1.6383, 1.6383
12/03/13, 1.6357, 1.6392, 1.6357, 1.6392
12/02/13, 1.6368, 1.6368, 1.6357, 1.6357
11/29/13, 1.6344, 1.6368, 1.6344, 1.6368
11/28/13, 1.6286, 1.6344, 1.6286, 1.6344
11/27/13, 1.6218, 1.6286, 1.6218, 1.6286
11/26/13, 1.6155, 1.6218, 1.6155, 1.6218
11/25/13, 1.6226, 1.6226, 1.6155, 1.6155
11/22/13, 1.6200, 1.6226, 1.6200, 1.6226
11/21/13, 1.6107, 1.6200, 1.6107, 1.6200
11/20/13, 1.6119, 1.6119, 1.6107, 1.6107
11/19/13, 1.6111, 1.6119, 1.6111, 1.6119
11/18/13, 1.6119, 1.6119, 1.6111, 1.6111
11/15/13, 1.6065, 1.6119, 1.6065, 1.6119
11/14/13, 1.6057, 1.6065, 1.6057, 1.6065
11/13/13, 1.5905, 1.6057, 1.5905, 1.6057
11/12/13, 1.5990, 1.5990, 1.5905, 1.5905
11/11/13, 1.6020, 1.6020, 1.5990, 1.5990
11/08/13, 1.6098, 1.6098, 1.6020, 1.6020
11/07/13, 1.6081, 1.6098, 1.6081, 1.6098
11/06/13, 1.6045, 1.6081, 1.6045, 1.6081
11/05/13, 1.5969, 1.6045, 1.5969, 1.6045
11/04/13, 1.5924, 1.5969, 1.5924, 1.5969
11/01/13, 1.6038, 1.6038, 1.5924, 1.5924
10/31/13, 1.6040, 1.6040, 1.6038, 1.6038
10/30/13, 1.6047, 1.6047, 1.6040, 1.6040
10/29/13, 1.6143, 1.6143, 1.6047, 1.6047
10/28/13, 1.6164, 1.6164, 1.6143, 1.6143
10/25/13, 1.6204, 1.6204, 1.6164, 1.6164
10/24/13, 1.6164, 1.6204, 1.6164, 1.6204
10/23/13, 1.6237, 1.6237, 1.6164, 1.6164
10/22/13, 1.6147, 1.6237, 1.6147, 1.6237
10/21/13, 1.6166, 1.6166, 1.6147, 1.6147
10/18/13, 1.6165, 1.6166, 1.6165, 1.6166
10/17/13, 1.5950, 1.6165, 1.5950, 1.6165
10/16/13, 1.5998, 1.5998, 1.5950, 1.5950
10/15/13, 1.5983, 1.5998, 1.5983, 1.5998
10/14/13, 1.5956, 1.5983, 1.5956, 1.5983
10/11/13, 1.5966, 1.5966, 1.5956, 1.5956
10/10/13, 1.5958, 1.5966, 1.5958, 1.5966
10/09/13, 1.6085, 1.6085, 1.5958, 1.5958
10/08/13, 1.6099, 1.6099, 1.6085, 1.6085
10/07/13, 1.6011, 1.6099, 1.6011, 1.6099
10/04/13, 1.6158, 1.6158, 1.6011, 1.6011
10/03/13, 1.6223, 1.6223, 1.6158, 1.6158
10/02/13, 1.6197, 1.6223, 1.6197, 1.6223
10/01/13, 1.6186, 1.6197, 1.6186, 1.6197
09/30/13, 1.6139, 1.6186, 1.6139, 1.6186
09/27/13, 1.6041, 1.6139, 1.6041, 1.6139
09/26/13, 1.6080, 1.6080, 1.6041, 1.6041
09/25/13, 1.6004, 1.6080, 1.6004, 1.6080
09/24/13, 1.6043, 1.6043, 1.6004, 1.6004
09/23/13, 1.6005, 1.6043, 1.6005, 1.6043
09/20/13, 1.6032, 1.6032, 1.6005, 1.6005
09/19/13, 1.6147, 1.6147, 1.6032, 1.6032
09/18/13, 1.5904, 1.6147, 1.5904, 1.6147
09/17/13, 1.5897, 1.5904, 1.5897, 1.5904
09/16/13, 1.5875, 1.5897, 1.5875, 1.5897
09/13/13, 1.5805, 1.5875, 1.5805, 1.5875
09/12/13, 1.5818, 1.5818, 1.5805, 1.5805
09/11/13, 1.5735, 1.5818, 1.5735, 1.5818
09/10/13, 1.5696, 1.5735, 1.5696, 1.5735
09/09/13, 1.5633, 1.5696, 1.5633, 1.5696
09/06/13, 1.5591, 1.5633, 1.5591, 1.5633
09/05/13, 1.5627, 1.5627, 1.5591, 1.5591
09/04/13, 1.5557, 1.5627, 1.5557, 1.5627
09/03/13, 1.5546, 1.5557, 1.5546, 1.5557
09/02/13, 1.5505, 1.5546, 1.5505, 1.5546
08/30/13, 1.5506, 1.5506, 1.5505, 1.5505
08/29/13, 1.5528, 1.5528, 1.5506, 1.5506
08/28/13, 1.5547, 1.5547, 1.5528, 1.5528
08/27/13, 1.5577, 1.5577, 1.5547, 1.5547
08/26/13, 1.5569, 1.5577, 1.5569, 1.5577
08/23/13, 1.5591, 1.5591, 1.5569, 1.5569
08/22/13, 1.5659, 1.5659, 1.5591, 1.5591
08/21/13, 1.5669, 1.5669, 1.5659, 1.5659
08/20/13, 1.5649, 1.5669, 1.5649, 1.5669
08/19/13, 1.5627, 1.5649, 1.5627, 1.5649
08/16/13, 1.5640, 1.5640, 1.5627, 1.5627
08/15/13, 1.5499, 1.5640, 1.5499, 1.5640
08/14/13, 1.5450, 1.5499, 1.5450, 1.5499
08/13/13, 1.5462, 1.5462, 1.5450, 1.5450
08/12/13, 1.5503, 1.5503, 1.5462, 1.5462
08/09/13, 1.5539, 1.5539, 1.5503, 1.5503
08/08/13, 1.5490, 1.5539, 1.5490, 1.5539
08/07/13, 1.5351, 1.5490, 1.5351, 1.5490
08/06/13, 1.5355, 1.5355, 1.5351, 1.5351
08/05/13, 1.5290, 1.5355, 1.5290, 1.5355
08/02/13, 1.5120, 1.5290, 1.5120, 1.5290
08/01/13, 1.5209, 1.5209, 1.5120, 1.5120
07/31/13, 1.5237, 1.5237, 1.5209, 1.5209
07/30/13, 1.5340, 1.5340, 1.5237, 1.5237
07/29/13, 1.5378, 1.5378, 1.5340, 1.5340
07/26/13, 1.5391, 1.5391, 1.5378, 1.5378
07/25/13, 1.5314, 1.5391, 1.5314, 1.5391
07/24/13, 1.5372, 1.5372, 1.5314, 1.5314
07/23/13, 1.5360, 1.5372, 1.5360, 1.5372
07/22/13, 1.5268, 1.5360, 1.5268, 1.5360
07/19/13, 1.5227, 1.5268, 1.5227, 1.5268
07/18/13, 1.5213, 1.5227, 1.5213, 1.5227
07/17/13, 1.5162, 1.5213, 1.5162, 1.5213
07/16/13, 1.5100, 1.5162, 1.5100, 1.5162
07/15/13, 1.5111, 1.5111, 1.5100, 1.5100
07/12/13, 1.5186, 1.5186, 1.5111, 1.5111
07/11/13, 1.5012, 1.5186, 1.5012, 1.5186
07/10/13, 1.4867, 1.5012, 1.4867, 1.5012
07/09/13, 1.4951, 1.4951, 1.4867, 1.4867
07/08/13, 1.4889, 1.4951, 1.4889, 1.4951
07/05/13, 1.5072, 1.5072, 1.4889, 1.4889
07/04/13, 1.5283, 1.5283, 1.5072, 1.5072
07/03/13, 1.5156, 1.5283, 1.5156, 1.5283
07/02/13, 1.5216, 1.5216, 1.5156, 1.5156
07/01/13, 1.5213, 1.5216, 1.5213, 1.5216
06/28/13, 1.5260, 1.5260, 1.5213, 1.5213
06/27/13, 1.5316, 1.5316, 1.5260, 1.5260
06/26/13, 1.5421, 1.5421, 1.5316, 1.5316
06/25/13, 1.5433, 1.5433, 1.5421, 1.5421
06/24/13, 1.5418, 1.5433, 1.5418, 1.5433
06/21/13, 1.5511, 1.5511, 1.5418, 1.5418
06/20/13, 1.5486, 1.5511, 1.5486, 1.5511
06/19/13, 1.5643, 1.5643, 1.5486, 1.5486
06/18/13, 1.5721, 1.5721, 1.5643, 1.5643
06/17/13, 1.5705, 1.5721, 1.5705, 1.5721
06/14/13, 1.5721, 1.5721, 1.5705, 1.5705
06/13/13, 1.5680, 1.5721, 1.5680, 1.5721
06/12/13, 1.5648, 1.5680, 1.5648, 1.5680
06/11/13, 1.5572, 1.5648, 1.5572, 1.5648
06/10/13, 1.5557, 1.5572, 1.5557, 1.5572
06/07/13, 1.5599, 1.5599, 1.5557, 1.5557
06/06/13, 1.5406, 1.5599, 1.5406, 1.5599
06/05/13, 1.5314, 1.5406, 1.5314, 1.5406
06/04/13, 1.5320, 1.5320, 1.5314, 1.5314
06/03/13, 1.5199, 1.5320, 1.5199, 1.5320
05/31/13, 1.5232, 1.5232, 1.5199, 1.5199
05/30/13, 1.5131, 1.5232, 1.5131, 1.5232
05/29/13, 1.5041, 1.5131, 1.5041, 1.5131
05/28/13, 1.5102, 1.5102, 1.5041, 1.5041
05/27/13, 1.5128, 1.5128, 1.5102, 1.5102
05/24/13, 1.5109, 1.5128, 1.5109, 1.5128
05/23/13, 1.5050, 1.5109, 1.5050, 1.5109
05/22/13, 1.5153, 1.5153, 1.5050, 1.5050
05/21/13, 1.5255, 1.5255, 1.5153, 1.5153
05/20/13, 1.5169, 1.5255, 1.5169, 1.5255
05/17/13, 1.5270, 1.5270, 1.5169, 1.5169
05/16/13, 1.5235, 1.5270, 1.5235, 1.5270
05/15/13, 1.5212, 1.5235, 1.5212, 1.5235
05/14/13, 1.5298, 1.5298, 1.5212, 1.5212
05/13/13, 1.5362, 1.5362, 1.5298, 1.5298
05/10/13, 1.5450, 1.5450, 1.5362, 1.5362
05/09/13, 1.5535, 1.5535, 1.5450, 1.5450
05/08/13, 1.5486, 1.5535, 1.5486, 1.5535
05/07/13, 1.5541, 1.5541, 1.5486, 1.5486
05/06/13, 1.5574, 1.5574, 1.5541, 1.5541
05/03/13, 1.5534, 1.5574, 1.5534, 1.5574
05/02/13, 1.5555, 1.5555, 1.5534, 1.5534
05/01/13, 1.5533, 1.5555, 1.5533, 1.5555
04/30/13, 1.5501, 1.5533, 1.5501, 1.5533
04/29/13, 1.5474, 1.5501, 1.5474, 1.5501
04/26/13, 1.5434, 1.5474, 1.5434, 1.5474
04/25/13, 1.5269, 1.5434, 1.5269, 1.5434
04/24/13, 1.5240, 1.5269, 1.5240, 1.5269
04/23/13, 1.5292, 1.5292, 1.5240, 1.5240
04/22/13, 1.5232, 1.5292, 1.5232, 1.5292
04/19/13, 1.5280, 1.5280, 1.5232, 1.5232
04/18/13, 1.5238, 1.5280, 1.5238, 1.5280
04/17/13, 1.5362, 1.5362, 1.5238, 1.5238
04/16/13, 1.5285, 1.5362, 1.5285, 1.5362
04/15/13, 1.5342, 1.5342, 1.5285, 1.5285
04/12/13, 1.5387, 1.5387, 1.5342, 1.5342
04/11/13, 1.5331, 1.5387, 1.5331, 1.5387
04/10/13, 1.5322, 1.5331, 1.5322, 1.5331
04/09/13, 1.5255, 1.5322, 1.5255, 1.5322
04/08/13, 1.5336, 1.5336, 1.5255, 1.5255
04/05/13, 1.5234, 1.5336, 1.5234, 1.5336
04/04/13, 1.5129, 1.5234, 1.5129, 1.5234
04/03/13, 1.5105, 1.5129, 1.5105, 1.5129
04/02/13, 1.5230, 1.5230, 1.5105, 1.5105
04/01/13, 1.5198, 1.5230, 1.5198, 1.5230
03/29/13, 1.5193, 1.5198, 1.5193, 1.5198
03/28/13, 1.5131, 1.5193, 1.5131, 1.5193
03/27/13, 1.5160, 1.5160, 1.5131, 1.5131
03/26/13, 1.5176, 1.5176, 1.5160, 1.5160
03/25/13, 1.5231, 1.5231, 1.5176, 1.5176
03/22/13, 1.5171, 1.5231, 1.5171, 1.5231
03/21/13, 1.5097, 1.5171, 1.5097, 1.5171
03/20/13, 1.5099, 1.5099, 1.5097, 1.5097
03/19/13, 1.5107, 1.5107, 1.5099, 1.5099
03/18/13, 1.5115, 1.5115, 1.5107, 1.5107
03/15/13, 1.5083, 1.5115, 1.5083, 1.5115
03/14/13, 1.4925, 1.5083, 1.4925, 1.5083
03/13/13, 1.4904, 1.4925, 1.4904, 1.4925
03/12/13, 1.4915, 1.4915, 1.4904, 1.4904
03/11/13, 1.4925, 1.4925, 1.4915, 1.4915
03/08/13, 1.5013, 1.5013, 1.4925, 1.4925
03/07/13, 1.5018, 1.5018, 1.5013, 1.5013
03/06/13, 1.5127, 1.5127, 1.5018, 1.5018
03/05/13, 1.5115, 1.5127, 1.5115, 1.5127
03/04/13, 1.5038, 1.5115, 1.5038, 1.5115
03/01/13, 1.5164, 1.5164, 1.5038, 1.5038
02/28/13, 1.5159, 1.5164, 1.5159, 1.5164
02/27/13, 1.5126, 1.5159, 1.5126, 1.5159
02/26/13, 1.5162, 1.5162, 1.5126, 1.5126
02/25/13, 1.5164, 1.5164, 1.5162, 1.5162
02/22/13, 1.5254, 1.5254, 1.5164, 1.5164
02/21/13, 1.5234, 1.5254, 1.5234, 1.5254
02/20/13, 1.5426, 1.5426, 1.5234, 1.5234
02/19/13, 1.5467, 1.5467, 1.5426, 1.5426
02/18/13, 1.5518, 1.5518, 1.5467, 1.5467
02/15/13, 1.5494, 1.5518, 1.5494, 1.5518
02/14/13, 1.5542, 1.5542, 1.5494, 1.5494
02/13/13, 1.5664, 1.5664, 1.5542, 1.5542
02/12/13, 1.5660, 1.5664, 1.5660, 1.5664
02/11/13, 1.5800, 1.5800, 1.5660, 1.5660
02/08/13, 1.5714, 1.5800, 1.5714, 1.5800
02/07/13, 1.5660, 1.5714, 1.5660, 1.5714
02/06/13, 1.5659, 1.5660, 1.5659, 1.5660
02/05/13, 1.5760, 1.5760, 1.5659, 1.5659
02/04/13, 1.5696, 1.5760, 1.5696, 1.5760
02/01/13, 1.5857, 1.5857, 1.5696, 1.5696
01/31/13, 1.5800, 1.5857, 1.5800, 1.5857
01/30/13, 1.5763, 1.5800, 1.5763, 1.5800
01/29/13, 1.5696, 1.5763, 1.5696, 1.5763
01/28/13, 1.5799, 1.5799, 1.5696, 1.5696
01/25/13, 1.5790, 1.5799, 1.5790, 1.5799
01/24/13, 1.5845, 1.5845, 1.5790, 1.5790
01/23/13, 1.5839, 1.5845, 1.5839, 1.5845
01/22/13, 1.5831, 1.5839, 1.5831, 1.5839
01/21/13, 1.5868, 1.5868, 1.5831, 1.5831
01/18/13, 1.5995, 1.5995, 1.5868, 1.5868
01/17/13, 1.6079, 1.6079, 1.5995, 1.5995
01/16/13, 1.6079, 1.6079, 1.6079, 1.6079
01/15/13, 1.6078, 1.6079, 1.6078, 1.6079
01/14/13, 1.6133, 1.6133, 1.6078, 1.6078
01/11/13, 1.6167, 1.6167, 1.6133, 1.6133
01/10/13, 1.6023, 1.6167, 1.6023, 1.6167
01/09/13, 1.6056, 1.6056, 1.6023, 1.6023
01/08/13, 1.6116, 1.6116, 1.6056, 1.6056
01/07/13, 1.6070, 1.6116, 1.6070, 1.6116
01/04/13, 1.6107, 1.6107, 1.6070, 1.6070
01/03/13, 1.6254, 1.6254, 1.6107, 1.6107
01/02/13, 1.6242, 1.6254, 1.6242, 1.6254
01/01/13, 1.6248, 1.6248, 1.6242, 1.6242
12/31/12, 1.6158, 1.6248, 1.6158, 1.6248
12/28/12, 1.6100, 1.6158, 1.6100, 1.6158
12/27/12, 1.6139, 1.6139, 1.6100, 1.6100
12/26/12, 1.6119, 1.6139, 1.6119, 1.6139
12/25/12, 1.6124, 1.6124, 1.6119, 1.6119
12/24/12, 1.6172, 1.6172, 1.6124, 1.6124
12/21/12, 1.6279, 1.6279, 1.6172, 1.6172
12/20/12, 1.6247, 1.6279, 1.6247, 1.6279
12/19/12, 1.6253, 1.6253, 1.6247, 1.6247
12/18/12, 1.6204, 1.6253, 1.6204, 1.6253
12/17/12, 1.6174, 1.6204, 1.6174, 1.6204
12/14/12, 1.6113, 1.6174, 1.6113, 1.6174
12/13/12, 1.6148, 1.6148, 1.6113, 1.6113
12/12/12, 1.6116, 1.6148, 1.6116, 1.6148
12/11/12, 1.6077, 1.6116, 1.6077, 1.6116
12/10/12, 1.6041, 1.6077, 1.6041, 1.6077
12/07/12, 1.6051, 1.6051, 1.6041, 1.6041
12/06/12, 1.6098, 1.6098, 1.6051, 1.6051
12/05/12, 1.6101, 1.6101, 1.6098, 1.6098
12/04/12, 1.6092, 1.6101, 1.6092, 1.6101
12/03/12, 1.6012, 1.6092, 1.6012, 1.6092
11/30/12, 1.6041, 1.6041, 1.6012, 1.6012
11/29/12, 1.6014, 1.6041, 1.6014, 1.6041
11/28/12, 1.6022, 1.6022, 1.6014, 1.6014
11/27/12, 1.6026, 1.6026, 1.6022, 1.6022
11/26/12, 1.6030, 1.6030, 1.6026, 1.6026
11/23/12, 1.5938, 1.6030, 1.5938, 1.6030
11/22/12, 1.5923, 1.5938, 1.5923, 1.5938
11/21/12, 1.5926, 1.5926, 1.5923, 1.5923
11/20/12, 1.5911, 1.5926, 1.5911, 1.5926
11/19/12, 1.5879, 1.5911, 1.5879, 1.5911
11/16/12, 1.5868, 1.5879, 1.5868, 1.5879
11/15/12, 1.5840, 1.5868, 1.5840, 1.5868
11/14/12, 1.5873, 1.5873, 1.5840, 1.5840
11/13/12, 1.5878, 1.5878, 1.5873, 1.5873
11/12/12, 1.5897, 1.5897, 1.5878, 1.5878
11/09/12, 1.5985, 1.5985, 1.5897, 1.5897
11/08/12, 1.5986, 1.5986, 1.5985, 1.5985
11/07/12, 1.5998, 1.5998, 1.5986, 1.5986
11/06/12, 1.5980, 1.5998, 1.5980, 1.5998
11/05/12, 1.6025, 1.6025, 1.5980, 1.5980
11/02/12, 1.6132, 1.6132, 1.6025, 1.6025
